wallet,total_fee,token_diversity,defi_activity_count,mint_count,tokens_minted,spl_tokens_sent,avg_tx_value,max_tx_value,median_tx_value,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,unique_tokens,spl_transfer_count,nft_transfer_count,mint_event_count,defi_program_count,fee_per_tx,activity_score,tx_count,avg_fee,total_sent_sol,avg_tx_size,fee_ratio,defi_ratio,mint_ratio,inv_avg_interval,cluster,behavior_label,pca1,pca2
2G6GBoaN8qcaXicpA1VotKPdFMjAABQB8fqa7UtoQt6z,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2GPipRZKqMSnSVBNh95TFTFpgisEzbhmmGXmEwNMQW1m,113502,0,1,0,0,0,13.9998895,13.9998895,13.9998895,0.0,0.0,1,0.0,0,0,0,0,0,113502.0,1.0,1,113502.0,13999889500.0,13999889500.0,113502.0,1.0,0.0,0.0,2,🐋 Whale,-0.31926629055751765,-0.2870660912655983
2GUNwUXYUZCV9T6d79UejpKZmZVqE1oUwirgUwLBDSBc,110002,0,1,0,0,0,0.0112258735,0.018,0.0112258735,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,55001.0,2.0,2,55001.0,22451747.0,11225873.5,55001.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5236876055700854,0.4152017471225005
2Gpws968hNVPVYMRS1buFLsQ7tAHzwjXQ4iFg4FsD46A,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2GsdtdevxC98GgUHkWvEgCmPXH3zE8H4DoDyMog6Yfbz,5005000,0,1,0,0,0,0.000124634,0.000124634,0.000124634,0.0,0.0,1,0.0,0,0,0,0,0,5005000.0,1.0,1,5005000.0,124634.0,124634.0,5005000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.23898717119885265,1.5691550918281172
2H2WxCJagGkcbpquFAb7LffcLERWahSNSTvbXuVh8uj9,5000,0,1,0,0,0,3.001e-06,3.001e-06,3.001e-06,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,3001.0,3001.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235840544713088,-0.4461689670195373
2H8Dp8S2UxUS2cBMLngP9XeSuyMWJSFGvnAKbsqW9vfw,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2HXvZuU7j6u2qPBHSDLfLkf1CtBxNte3aG4zuUurW9Vf,100000,0,1,0,0,0,0.014,0.014,0.014,0.0,0.0,1,0.0,0,0,0,0,0,100000.0,1.0,1,100000.0,14000000.0,14000000.0,100000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32197423263257996,-0.40776248318188435
2HZzGYDUhyakXw9aSDCRDdL6EoXuapU9hPfqrw4uAQcq,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2HeBPTCmBnYUodkyS2Z6u28UnfkkvFCpf6zA7SPdESCU,5000,0,1,0,0,0,0.015003636,0.015003636,0.015003636,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,15003636.0,15003636.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235813950748417,-0.4460453505424127
2HjBsjTCg9ZpWmU2KRtKDuF8ZUpQzWB16BK9ZzdFVgWL,10010000,0,1,0,0,0,0.003928205,0.005,0.003928205,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5005000.0,2.0,2,5005000.0,7856410.0,3928205.0,5005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.6074348698731931,2.410278288290337
2Hnzo3aXMQ8rXw1aTEXxmvhUpwiybMyFHJmpVsFpMPRM,15000,0,1,0,0,0,0.045920963,0.045920963,0.045920963,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,45920963.0,45920963.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32340672015478183,-0.44175992247879103
2Hs3qzjRLLHmh7umYcfprs2L3Hb1CRJKvsp5BCG1Q9gG,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2J1SYBi6JkQXQo3tRBjZRqxpcjJ7FunQUV9YSgn4aW46,10000,0,1,0,0,0,0.0005975,0.001194,0.0005975,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,1195000.0,597500.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228363596831537,0.39491283995560345
2J87iaAw29CWMZYrKYTY8VHjhyXsA2Cx7TmGoH8z4fKt,6010000,0,1,0,0,0,0.001620076,0.003,0.001620076,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,3005000.0,2.0,2,3005000.0,3240152.0,1620076.0,3005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5735949828166698,1.604119688779872
2Jc7nkxDYkzWXysJFb8DQJ6wLQmPjoRZJnJntjUZ4o6z,991646,0,1,0,0,0,0.000116001,0.000151001,0.000101001,5.0,4.396968652757639,5,1.5571130980576458,0,0,0,0,0,99164.6,1.6666666666666667,10,99164.6,1160010.0,116001.0,99164.6,0.1,0.0,0.2,0,🟢 DeFi User,1.5133186979604676,1.2156639511982803
2Jv7x2WLQvujmEqaMqd2pCdgvfNEQ7PCFnPvtFheQdvv,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2K1uLYGZdbSKxvWCkebr6UBz6YXJcHYTskF9sNnFoDBC,110000,0,1,0,0,0,0.253530683,0.253530683,0.253530683,0.0,0.0,1,0.0,0,0,0,0,0,110000.0,1.0,1,110000.0,253530683.0,253530683.0,110000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3217625735700526,-0.40175792468479427
2LHN4PThW3T5NCNVy4AoweY7nG6HpRnDnrRebe2ho4Xv,5000,0,1,0,0,0,0.020000392,0.020000392,0.020000392,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,20000392.0,20000392.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358050922199255,-0.44600417352732163
2LbkaBzgPMnfon5oR1iCKcbj9Kq5TYiDYCGi4JCszEtz,26400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,26400.0,1.0,1,26400.0,1000.0,1000.0,26400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32322198025794413,-0.43754340082745485
2LjkBTGENgyQHJZ8NRFq3SxgmEGpi8YAn5zqmfv6Cx3Z,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2Lxmk9zmjkzegG4TdWSitthkTKjmmM4nC9RNQjJKuvnN,5100,0,1,0,0,0,0.207385496,0.207385496,0.207385496,0.0,0.0,1,0.0,0,0,0,0,0,5100.0,1.0,1,5100.0,207385496.0,207385496.0,5100.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235455966055291,-0.44441967334225274
2M7EgrgPrUgKpBXGi4fcWDfNWLR9iyiYCqEgCzMYKfMT,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2MHyWV7DzgsfyWenEEB6GjWZ4rPy2U84L4CeNdvQrRVy,5000,0,1,0,0,0,2.4102e-05,2.4102e-05,2.4102e-05,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,24102.0,24102.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235840507304055,-0.4461687931314796
2MJBDKVmnFUysaqBGhKREMZ5ZkbG8Wic3FdU3fJ3iWMZ,31400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,31400.0,1.0,1,31400.0,1000.0,1000.0,31400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32313738339623543,-0.4355280777709543
2MS1gmNG32HAFEc9RCGuptoFrYaK6qQZJDZhKLYi96Y3,253039,0,1,0,0,0,0.059099552,0.059099552,0.059099552,0.0,0.0,1,0.0,0,0,0,0,0,253039.0,1.0,1,253039.0,59099552.0,59099552.0,253039.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3193769133079654,-0.34570622401727513
2MzNrZ9sok4MJBcc5UDwp4cK5NUz3mbaELbHNk68aYNi,2005000,0,1,0,0,0,1.446192962,1.446192962,1.446192962,0.0,0.0,1,0.0,0,0,0,0,0,2005000.0,1.0,1,2005000.0,1446192962.0,1446192962.0,2005000.0,1.0,0.0,0.0,2,🐋 Whale,-0.2894889211434182,0.371877944947283
2N1MphxNKcP2a6W9ndXXY6M4Q1YZe3zWMd4y65n6L6s8,15000,0,1,0,0,0,0.062114373,0.062114373,0.062114373,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,62114373.0,62114373.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32340384929649185,-0.4416264766415426
2N4fC9tfRGWxnUWhb4fzp7dTUY1yBSxXVJUEdVUmQUaJ,41628,0,1,0,0,0,1e-09,1e-09,1e-09,11.142857142857142,12.877761245413645,1,0.0,0,0,0,0,0,5203.5,0.6588235294117647,8,5203.5,8.0,1.0,5203.5,0.125,0.0,0.08974358974358974,0,🟢 DeFi User,0.38554905865998346,0.5226626958098246
2N8Cq8EdA641MP5Ckpdp2GrCHvSYT2qkNBGjRE4mHujE,31400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,31400.0,1.0,1,31400.0,1000.0,1000.0,31400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32313738339623543,-0.4355280777709543
2NgDBvKFdnciz5Ziaxi6NDKXCV7f9eEhgGQ4hVm46DGW,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2NhxMspvfaL2j7RDAx6ocjwyCLMw3PwLQc7C5zvesN8c,5000,0,1,0,0,0,0.00157025,0.00157025,0.00157025,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,1570250.0,1570250.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235837766206409,-0.4461560517129414
2NoJUqjqTS5yFvmJV6WBH8DPpVEVY1pEziXVRPHqhope,110002,0,1,0,0,0,0.014,0.018,0.014,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,55001.0,2.0,2,55001.0,28000000.0,14000000.0,55001.0,0.5,0.0,0.0,0,🟢 DeFi User,0.523688978581454,0.4152370550559785
2PPBfzu5Gq8NQC8CdHB6H8uWJoPDY8wJRY3jvNsdg6wY,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2PQbhqKPdoLfhdEixP8A2p5t4Q8PaSM7fx3V7upQEU9y,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2PYgGUYX6vcqspZKyyC4uXLEFJdfYav3enGU4Jtu71ex,5000,0,1,0,0,0,0.01379334,0.01379334,0.01379334,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,13793340.0,13793340.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235816096428854,-0.44605532428871064
2PicsV23F1LV2uFmYAHviMPNzUwqNqK3LbrYgwRwKyPc,110000,0,1,0,0,0,0.117910008,0.117910008,0.117910008,0.0,0.0,1,0.0,0,0,0,0,0,110000.0,1.0,1,110000.0,117910008.0,117910008.0,110000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3217866171618049,-0.40287554071029946
2PswwCA7cCqb8LhaVansMMVp7eBtcxRU8Vet1RSXbQjM,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2QdF6abk5dSdXYfbPQn7Xncv9eHVwaCNzbH1z8uou1TJ,30624,0,1,0,0,0,5e-05,5e-05,5e-05,0.0,0.0,1,0.0,0,0,0,0,0,30624.0,1.0,1,30624.0,50000.0,50000.0,30624.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3231505041421786,-0.435840452112592
2QdLTJKnXbnbp5cZ1g7HW2rR8TWyNXq4dnCv5Vrn6p7s,805140,0,1,0,0,0,0.088,0.088,0.088,0.0,0.0,1,0.0,0,0,0,0,0,805140.0,1.0,1,805140.0,88000000.0,88000000.0,805140.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3100305872856674,-0.12293568769809761
2QfGTYkV3WTzfDwKwKh4qeRwJw499z7Fu6qs8GGrws8X,10000,0,1,0,0,0,0.000504289,0.001,0.000504289,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,1008578.0,504289.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228363135497986,0.394911653604589
2QmDsqUNhUDSiGPnD7MPg9dpkUiujjHJMxmTgf6AgFCo,5400,0,1,0,0,0,5e-09,5e-09,5e-09,0.0,0.0,1,0.0,0,0,0,0,0,5400.0,1.0,1,5400.0,5.0,5.0,5400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32357728725351975,-0.4460077658643031
2REsgfTk2axj41wKXnXWmmwUga28V5o7U9rRBhxCfogq,30225,1,1,0,0,pumpCm...:29323084077,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,30225.0,1.0,1,30225.0,0.0,0.0,30225.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33360970574077076,-0.5720414810796651
2RUZ9BGduQeV9Ai7sRcc6dVWGtFDmC7qhc6NjwMi4PTZ,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2Rbgta9hDQ7cNcNg1MSsF9SUHHz2divTMtCwP69UFzjw,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2Rdy5jTiWYF1MeDhKvvcAHv6rNYTCvSaH9dLYnhAxK7s,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2SAnf7iHb8D8WtdjWitGzjDZk3qh3DsHiSMjbgWwrbYn,22000,1,1,0,0,5z3EqY...:1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,22000.0,1.0,1,22000.0,0.0,0.0,22000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33374886757828154,-0.5753566875076086
2ShHCRYe4stqdLQ4dax8ERX9RhoeDPT6NCcXjzufeUuX,75000,0,1,0,0,0,1.9,1.9,1.9,0.0,0.0,5,1.6094379124341005,0,0,0,0,0,15000.0,5.0,5,15000.0,9500000000.0,1900000000.0,15000.0,0.2,0.0,0.0,0,🐋 Whale,1.414123663854522,1.1490085438757731
2Sqrpx6LaL2AF1t1YkL5jcx5jNpwS62jbikNZKt2xuyH,150000,0,1,0,0,0,0.000163631,0.000257262,0.000163631,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,75000.0,2.0,2,75000.0,327262.0,163631.0,75000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5240205010102672,0.4231218406416206
2TJqsRDM6VMcSUfQrCGVBZcrjKLMCVFG7DzhnPzNb7jb,5000,0,1,0,0,0,0.01500343,0.01500343,0.01500343,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,15003430.0,15003430.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235813951113625,-0.44604535224000713
2TNJUQh5Bq32jCz8Jnrrxh64KPc3Y6zmWVrrqzLkF3Pc,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2TPnBYwEJztSMLUpfxd2tiiU62dc6NMJcenqfWejzmNH,65000,0,1,0,0,0,0.0094888583333333,0.014571774,0.013571848,3.5,3.5,3,1.0986122886681096,0,0,0,0,0,21666.666666666668,0.6666666666666666,3,21666.666666666668,28466575.0,9488858.333333334,21666.666666666668,0.3333333333333333,0.0,0.2857142857142857,0,🟢 DeFi User,0.9940293026096066,0.7445954234824546
2Tfw7gUdwk8S72wW2kEkxoaWp5RZa6isEaJrtNKzC3DJ,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2TmNkYMecjhxN2t1n9emdZnWLdvoCpbdRZzzV1FVtdCN,2010000,0,1,0,0,0,0.0045195475,0.008039095,0.0045195475,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1005000.0,2.0,2,1005000.0,9039095.0,4519547.5,1005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5397576731821528,0.7980273694523896
2UBjm2Dt54ukC8VJJ7xqWnuVkC6p5kayQBjpU81QUvxk,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2UJk1g5kJ6AaTxZr9crZdQ8QRRNauh7Mw9fxRGsV6mTK,15000,0,1,0,0,0,0.002,0.002,0.002,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,2000000.0,2000000.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32341450670874006,-0.44212186413779264
2UUCAg2zmpeVEdyXLpwAk7mk9z7X9KmGrigCPMcnY89B,610000,0,1,0,0,0,0.000794059,0.001,0.000794059,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,305000.0,2.0,2,305000.0,1588118.0,794059.0,305000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.527912268669537,0.5158347250672046
2Ue9KmQQJ5b9Qj64bmJTcGUV6E5Hoqfr7gkQ4NE5kqiq,26400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,26400.0,1.0,1,26400.0,1000.0,1000.0,26400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32322198025794413,-0.43754340082745485
2Ug7XXMU9P2YfLHjdjjAokAFnx1yJ2ogZt58aHwMbx2s,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2V8tk2XhqMQD5YjaWSxbQ91HRA7TizuySVyXUZ1UTFGB,5000,0,1,0,0,0,0.0261451,0.0261451,0.0261451,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,26145100.0,26145100.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235794198537927,-0.4459535365272267
2VCS6db5bqR9RBNzqog6PunAiYkovwdmhSXxGe9HgZs6,5000,0,1,0,0,0,9e-05,9e-05,9e-05,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,90000.0,90000.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358403904763955,-0.4461682500825614
2VP387F3kvQkZuPJ9XGgBMgE19WvgG3tZwaLLUaUjGB2,40000,0,1,0,0,0,0.164244867,0.164244867,0.164244867,0.0,0.0,1,0.0,0,0,0,0,0,40000.0,1.0,1,40000.0,164244867.0,164244867.0,40000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32296275872278507,-0.43070822952976917
2VwaGiJn7QQQdamziD2jCFUCCDWk7gurxyJBZuwH9QNd,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2WAihr55d8NFDuwYFDvUBnTGeBhrNEzY13SmJnyuWYMK,5000,0,1,0,0,0,0.010003014,0.010003014,0.010003014,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,10003014.0,10003014.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235822816130769,-0.4460865594162418
2WWet6yUZBfjifx8JxuWAY73aEymP9eBbU35e6xT5bPh,5000,0,1,0,0,0,5e-06,5e-06,5e-06,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,5000.0,5000.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358405411691493,-0.4461689505462788
2WfbksqW1oZC93Q8kDWhjPuBgdJqsRdrzLikRiRH1hA4,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2X1nnTdmvizxwBWBS4ikMDqAEn8g1Ymcvu6XHfFbVtfZ,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2X2L4W4Qo5z1oEJcFh4iV18hcUJrWCwNdWzf26zrwiCo,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2X3L5kpzPnNjjvCfWmoBA9W947ABEWkBmfRgCpoUdB5C,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2X9yn9eswxW9TQgfcvr5jpmUNpQR6QZiegruGNEHZmf5,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2XGBvmNt46Wh2pFqEW2qRCVsoMsE435Bdg7Lrj1QJosi,12010000,0,1,0,0,0,0.008,0.01,0.008,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,6005000.0,2.0,2,6005000.0,16000000.0,8000000.0,6005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.624356257487421,2.813394723711301
2XJ1NDbjNy5ferGCigUQLWBJeuAkePpViSTtSraZkUEp,1097766,0,1,0,0,0,4.0,4.0,4.0,0.0,0.0,1,0.0,0,0,0,0,0,1097766.0,1.0,1,1097766.0,4000000000.0,4000000000.0,1097766.0,1.0,0.0,0.0,2,🐋 Whale,-0.30438599779607955,0.027249309748229585
2XJ1ivLibHCtYru35wZDneZUK8CFHJAUsTV1vsJ5cTEp,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
2XmpbKwwedUFry1ci3JYDCXy4H2VV1D4iJcBafErSoVv,10000,0,1,0,0,0,0.000979968,0.000979968,0.000979968,0.0,0.0,1,0.0,0,0,0,0,0,10000.0,1.0,1,10000.0,979968.0,979968.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234992844074265,-0.44414559302260603
2YBdZThi8JyEPZqoe6CD8fmnZxjuG2usTQcxgimpsonj,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2YZwXMk4Ykjd8LReEpQhZgNvEzdCGfwRa9J5iwrXrk5n,60000,0,2,0,0,0,0.0075017995,0.010003599,0.0075017995,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,30000.0,2.0,2,30000.0,15003599.0,7501799.5,30000.0,1.0,0.0,0.0,0,🟢 DeFi User,0.3426986347258839,0.9440247737718545
2YoPN77BWkoCb1BFQYtynNGyFVUtTEztJLqHjzMYfoWC,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
2YqTcTMDFD2vvVHcc8Wd61zwLiWaDZvAKrzXFW1adZ3K,20000,0,1,0,0,0,0.0009,0.0009,0.0009,16.333333333333332,13.912424503139473,3,1.039720770839918,0,0,0,0,0,5000.0,0.2307692307692307,4,5000.0,3600000.0,900000.0,5000.0,0.25,0.0,0.06122448979591837,0,🟢 DeFi User,0.9607401628503132,0.8140896717357821
