wallet,tx_count,total_sent_sol,avg_tx_value,median_tx_value,max_tx_value,avg_fee,total_fee,fee_ratio,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,token_diversity,mint_count,mint_ratio,type_system_transfer,type_spl-token_transfer,type_system_createAccount,type_spl-token_closeAccount,type_spl-token_transferChecked,type_address-lookup-table_extendLookupTable,type_spl-associated-token-account_createIdempotent,type_spl-associated-token-account_create,type_unknown,type_system_advanceNonce,type_system_createAccountWithSeed,type_spl-token_burn,type_spl-token_approveChecked,type_address-lookup-table_createLookupTable,type_spl-token_approve
CZPWNWguDfYWC11ET1x9r3fbTQ8YBbmSLcSp9q6Up8Vc,1,2e-05,2e-05,2e-05,2e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69B7CNw6zLCSMDYVEyYUBLhwru2tyWDGVLtBiEqVGJyu,2,6.19e-06,3.095e-06,3.095e-06,4.1e-06,5000.0,10000,5000.0,1.0,0.0,1,0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WmApeJYjy27CwryB7j4EpHtpvL1rvozvdMHTWLU3ieG,2,1.437e-05,7.185e-06,7.185e-06,7.826e-06,5000.0,10000,5000.0,61044.0,0.0,1,0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7sDgzzETS1y2BgMAy2678i29aJDJvd2FkAyEPX7SA66A,15,0.7607,0.05071333333333333,0.039618,0.093146,5750.0,86250,5750.0,0.14285714285714285,0.34992710611188266,15,2.7080502011022105,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917FzxdpDtqw3YJGNKzdBisekMLgSvjN3oJ5NyqKuDx8,3,0.0,0.0,0.0,0.0,10000.0,30000,10000.0,30522.5,30521.5,3,1.0986122886681096,1,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4Hrf1pEaWsetx984NAr8TdhcKa8FC9wVnYe7siKQQuEq,1,0.0,0.0,0.0,0.0,10000.0,10000,10000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3V6UaPLmFh6FJPusNuxkL3aJJh6U1kktKjFSYruN7t3r,19,3.8e-08,2e-09,2e-09,2e-09,5000.0,95000,5000.0,0.0,0.0,19,2.9444389791664403,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435UBENvMGCWpGzhRzhSZyeNYfXJdYW18ww6HyihorJb,1,0.002841583,0.002841583,0.002841583,0.002841583,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3CX58RbEg9KYyJbwHzYkeSRMHrSNeQixcvMqSWU8S441,1,0.0,0.0,0.0,0.0,80000.0,80000,80000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,47,163.12201322,3.4706811323404256,1.0412661,62.038889,3919936.170212766,184237000,3919936.170212766,641717.2826086957,4304757.727698666,47,3.850147601710058,0,0,0.0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
AUBYzC3DeZFj76z1Vix7HVHGDu3jbnqVBvwjWdGb5WLS,1,0.01,0.01,0.01,0.01,155000.0,155000,155000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExjTnSJ4nDGufHvX31zHJtJacKgurihPqZgbqTWRk4bG,2,0.020001,0.0100005,0.0100005,0.02,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6HRgJMRmjaj2svP9GpRbUU5TPzLAHnBW3sHgYVbirWYE,8,1.05e-05,1.3125e-06,1e-06,3e-06,5000.0,40000,5000.0,8720.42857142857,21357.33438996772,5,1.559581156259877,0,0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHgwLEVtiGKU6Gsw4mB6BPL2TKHWeWLYra3bVA7wv5ey,2,0.00089088,0.00044544,0.00044544,0.000856125,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CehG8wN5WSY9aS1WuGp97yHdvFJtBf9jPJahatmi1bgG,1,2e-05,2e-05,2e-05,2e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oQPnhXAbLbMuKHESaGrbXT17CyvWCpLyERSJA9HCYd7,310,0.012114955,3.90805e-05,3.6243e-05,7.5098e-05,5001.0,1550310,5001.0,95530.74757281554,1673077.9738235387,8,2.059759354350456,0,0,0.0,288,0,0,0,0,0,0,0,0,22,0,0,0,0,0
AXfKYjbSa15gk2G7dhwzxcdmxGFmPnMtEcwhh6PoKnFN,2,0.000101,5.05e-05,5.05e-05,0.0001,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wowK1ivqmU9WhHnghiJQ4UUySndzvrUAJinjMUw54eX,7,5.5264e-05,7.894857142857143e-06,4.462e-06,2.6694e-05,5001.0,35007,5001.0,4919822.833333333,10973782.110359939,5,1.5498260458782018,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AFQxa9Jfo4YBgTEXX5yB5bZjv6CwL3CZU2tC4JRjXq1,1,0.002452328,0.002452328,0.002452328,0.002452328,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2qTjvZt3DhSBRKZaXVDchWZxnFzpGTcCem4jCzqLaayf,1,0.011606912,0.011606912,0.011606912,0.011606912,10050.0,10050,10050.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESoLFjrKxeeEgy8A3Xp9gGdFb5kHgBaqchcKL4piFHMC,1,0.006712744,0.006712744,0.006712744,0.006712744,10050.0,10050,10050.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dbbxXWQZAfBdwpbQKV8LxyXg7Ub6Mp2MHzXWYQcjGK1,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cgof2PgYEvsVFa1GUFSTuhDmCS9V8RKGG8exa1fjaSbs,1,0.124706577,0.124706577,0.124706577,0.124706577,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Lxmk9zmjkzegG4TdWSitthkTKjmmM4nC9RNQjJKuvnN,1,0.207385496,0.207385496,0.207385496,0.207385496,5100.0,5100,5100.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4DkY5ypXjFrQmoUTtxfkHh6tjcgEYcnbStjZjBEEicZw,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FtwBMCzPxDu93eyau5R6S9rn9Rn4o9uKzpBGWTLnQWPq,1,0.00203428,0.00203428,0.00203428,0.00203428,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8VVjSqzwFCLA4cQJHfFt1JripWPgeAjaYGqqg6pLTnJT,1,0.296217781,0.296217781,0.296217781,0.296217781,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DS5oKPptEizzwfwdYUtZbThRdtkZJbqnBW8SeBP7k3bC,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CcTN7i5VDvbsT1f5LAJgUKz5vxsMKiGyv9WrehJRDWqr,1,0.00203428,0.00203428,0.00203428,0.00203428,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFYmJoYY9gysPhBfsM5aoBXv2yEuE9yZEKgJVZ2rNrqt,1,0.0,0.0,0.0,0.0,10000.0,10000,10000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2t8sDCHgaCemAbnNumFwDx9fwWg8Ud7RHbumcfANbg,1,0.475889973,0.475889973,0.475889973,0.475889973,20229.0,20229,20229.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fuux8SjoXk3hUSzjM8bD6DPode4jWmvLohxDWovdzm1y,1,0.012478738,0.012478738,0.012478738,0.012478738,10050.0,10050,10050.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Df2JT7oCd3UmVAppftVRAmu4na4cqcwPhJTgDnydsD2Y,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H7n5ZqM7K4bd6jdke2epw3JBpgGvQ4z6UqqyCVovyBxF,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BwLUHJkuMEESTuBxKvXUnMuBCdxesCZjjJ8EHMgMgRWm,1,0.01,0.01,0.01,0.01,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x4onvPPaevKAmp9GJeCpeFWGutFAPqnM8fnwcoPeP7k,1,0.083483076,0.083483076,0.083483076,0.083483076,10050.0,10050,10050.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9jJut3saAACG6R9SWFgyt2rEPhE8byrwLuuxmoLTyTKU,1,0.0018,0.0018,0.0018,0.0018,80000.0,80000,80000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J7SFVfyKKK8E1YZE4huPXMwtWPCNw2pypUytWHH1c7t8,2,1.1644e-05,5.822e-06,5.822e-06,7.665e-06,5000.0,10000,5000.0,61036.0,0.0,1,0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBZtx2DHMe99Mb8uvXVebQvziZny9AMBbK9iMAkZJ5dv,5,5e-06,1e-06,1e-06,1e-06,5021.0,25105,5021.0,15260.75,26427.19821864399,3,0.9502705392332347,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Df3vsHCGmvM2bkDSeBEoUCNx9BMBeUi5Jmj646gyywmV,1,2.06e-06,2.06e-06,2.06e-06,2.06e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUdXCVtNNEMtd5VPbTYH9gRFybZQrMgQjcgp2yqiccrB,1,3.433e-06,3.433e-06,3.433e-06,3.433e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BvPXcAWZXEZyUVm127oWQ9vFez89vfByAHCivqNXiqbR,2,8.936e-06,4.468e-06,4.468e-06,5.382e-06,5000.0,10000,5000.0,61041.0,0.0,1,0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rpVKSNN35WVaciCEyqQSNUFLXkhXbjeHYkq5Bipy9zz,2,0.000301,0.0001505,0.0001505,0.0003,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CcTNKBhQKYu7nB4eRrRFQoXEvpd6H5QnGKh93pwniBtp,5,7.501e-06,1.5002e-06,1e-06,3.001e-06,5000.0,25000,5000.0,15260.5,26427.342625583828,4,1.3321790402101223,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUKAzPV8dDbVykTVT14pCGKzFfNcgZgRbAXB8AGdKx3,58,0.005487825,9.46176724137931e-05,0.0001150075,0.000115019,5001.0,290058,5001.0,517877.1929824561,3867277.240198371,8,2.04416195837793,0,0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HrNFZk7iLunQchDVwwvZURWQdcNwfy6bgUkFKAdLRsEC,1,1e-06,1e-06,1e-06,1e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82UfCLXZqTPtJh7acMuoYWCdZhvuryUWpM3TW8ZfKRYJ,1,1e-06,1e-06,1e-06,1e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BFHx5zhp5GzrFngzML7ZBYZXRomwuSSeHazagr8JW3DK,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dxW4zUR8WzpuVzrQ6jFGN2WPPq39hwiFaryrFzDwH7v,2,0.000201,0.0001005,0.0001005,0.0002,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AnXgRiyFZ9EV9Qr7xAXjBEdFkGDqH7ZEWfqezTezcXpJ,1,0.0001,0.0001,0.0001,0.0001,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F2zwiRfXKt8QHJ5iLKQx2Mk7uLj5rcWR95trb7Ch8H88,1,0.004143491,0.004143491,0.004143491,0.004143491,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BJ2ugEkEcPQMwuG7qbujH7XXagtr1ZgFDKKrerCoLGHz,31,0.0,0.0,0.0,0.0,410000.0,12710000,410000.0,0.03333333333333333,0.1795054935711501,31,3.4339872044851467,1,31,1.0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
GsL3pweeseF6k6z2P7HCF4yt3bPT6g28ig6asaJ5WLoe,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ffeie177PRngys3SwNH44AYdT9yExm63GAmTXHdmL1k1,2,0.0,0.0,0.0,0.0,5017.0,10034,5017.0,61038.0,0.0,2,0.6931471805599453,1,2,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HxEvJqMmoBSgX4KfHGkgDBQrazkvYMduP1xap5XRNHWV,2,0.018027668,0.009013834,0.009013834,0.011027668,55000.0,110000,55000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,1196,1.196e-06,1e-09,1e-09,1e-09,5000.0,5980000,5000.0,51.082845188284516,1764.7849406827238,652,6.353635566053715,0,0,0.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2sj6yUtdkmX68JY4JvpuBhUjnS9zsrNK369Ee6UMagJB,160,4e-07,2.5e-09,2.5e-09,4e-09,5000.0,800000,5000.0,383.9182389937107,4825.697879557077,20,2.9957322735539904,0,0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Pzx9ccwFssfN6P6Go1ozRE6145tnLh6Mq6DiCHm8N8N,38,3.8e-08,1e-09,1e-09,1e-09,5046.0,191748,5046.0,1649.5945945945946,9897.567567567568,38,3.6375861597263865,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QCaVjsDMbWRFxpw1e6Sbq9SmPJSxjnHZ2ZbsMCTU9Bc,54,5.4e-08,1e-09,1e-09,1e-09,5152.0,278208,5152.0,1151.754716981132,8304.450706916732,54,3.9889840465642754,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G2fbcmjMAuwaAaJjJdohc7hk7Df2raM6tpKAvwUVVran,20,0.019,0.00095,0.00095,0.00095,5500.0,110000,5500.0,3212.7894736842104,13630.711340201186,20,2.9957322735539904,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J4uz56ci3Qcp8Gxah1768DseuZJfKyR4u4CBzWn7VdWu,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cw8jniqJS5DG9Sizji4WGVZ1L8M7Z2EetxW2uKiEWbVZ,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6d13orcmJqCwp3KGgX3rXzeNsfgNDkPxoyZ4fhgEMGe,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELoDaMwMvjzKJchfsxM1FAw2sRyiPFVhtrRNViDKQHdC,1,0.009665,0.009665,0.009665,0.009665,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BPBgyEmDtHyDsMMwvf3UixfaC9gZX2Nxf1AnCv3sC86X,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ9jfXgECdL9PdUE1NTcRFiChNoteg8hmoZ9xdEq6fEf,1,1e-05,1e-05,1e-05,1e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDw4YN7z8ujPMECieVVdxrFy1WPfFDLss6v59iR2KFyK,1,0.004710051,0.004710051,0.004710051,0.004710051,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMXJqHznGSnSzeMyigBGQNEFw4EeaNDbj1UwaFTpp3sg,1,0.19543,0.19543,0.19543,0.19543,13040.0,13040,13040.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DbeiZmvJamETWAWQfwUqL9N68LA8UPCGxtow3mFJvJWa,1,3.0,3.0,3.0,3.0,80000.0,80000,80000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eWW7GSyaRff2niQdJxWzX1CVYy1h6yJwTtUd2sT6egp,1,0.002609096,0.002609096,0.002609096,0.002609096,100000.0,100000,100000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Ef91pfL1xsu1TSzRB1N5G6sxHShQ92tiqobh9WaNwXR,1,1e-06,1e-06,1e-06,1e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8c5JaCNRkewwg8rQDHPt3xPik24mU7LvDbZM3VwBo4TW,2,0.030001,0.0150005,0.0150005,0.03,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6ebfhj9nSKrfE2UJCCLxRc8hRfA9yHZpzeUyssV9gZpd,1,0.00264,0.00264,0.00264,0.00264,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJZYmEn3UGUeU6bd1SmZnnx44hpuH1XxjNQqyprWdUSu,1,6.645e-06,6.645e-06,6.645e-06,6.645e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATj47SLV9DQK7yopRwKzfRPsWntwrHp1D1z6Z47nMWYR,1,2e-05,2e-05,2e-05,2e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QcyUotyj8G3q8kABmMr6BKZCd1RZ7iUBNVbFBRTi2WY,2,0.000201,0.0001005,0.0001005,0.0002,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DnDdnhd8pP5sSFkq2h6b236ssn5xmvx7Hy9BZZd8MB8b,1,0.0,0.0,0.0,0.0,6000.0,6000,6000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8SveFUanfbLRMsL6NAXa1LCMmLEsUc7q7KhFBufscG5Y,3,0.101010001,0.03367000033333334,0.001,0.099910001,105000.0,315000,105000.0,0.0,0.0,3,1.0986122886681096,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EqMon8Bx1wh8Mjp4Ke7azDw5qfV8hhjfyRovyDYzzXDD,1,0.220029249,0.220029249,0.220029249,0.220029249,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7K1Vc8sUkLgSfjDpiwDk2tF6JJqPzMuHcYscGGqSt2J9,2,0.000301,0.0001505,0.0001505,0.0003,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DyfL9o7NwK2GVxpjGi9QwwjmvYAn3WKHkGiiFkptwWf9,2,0.047612284,0.023806142,0.023806142,0.044025561,5100.0,10200,5100.0,61039.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
A8q6YvnyB3Gw2sUMbDq9hLsGtBknh22Ze92eyqm6Kn9r,5,4.802e-05,9.604e-06,9.604e-06,9.604e-06,6206.0,31030,6206.0,15261.0,26427.053874770074,1,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
BLsXifsyQKbicuRUiEnvsrKa4uCtP3XqyKVQaaiuXuHL,6,0.00443,0.0007383333333333334,0.000345,0.002995,5000.0,30000,5000.0,0.0,0.0,3,0.8675632284814613,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25NTzBci2cHtVscQjXQawtUtPTp6zjvi8VSdCBLswnsq,2,0.030001,0.0150005,0.0150005,0.03,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3EfQvvk9Ke1qqcMyvmoUCfFg8xE7HRYTAtAArRoNvUk8,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cs14Lxb92SJVwsdPrgAhf79qXCWYPncY1ryadMYPw9Ed,1,0.00203428,0.00203428,0.00203428,0.00203428,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9hN5RcK2pTgEomHr6eqDow8BPWrntYyXkEPcfx7VPrna,1,0.387241,0.387241,0.387241,0.387241,80000.0,80000,80000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76iXe9yKFDjGv3HicUVVy8AYxHLC71L1wYa12zaZzHHp,1,0.26294498,0.26294498,0.26294498,0.26294498,13040.0,13040,13040.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B6zAw4j64FWK5R3TaJ7RS8DxPdjZSYBXzQHoTiHXZfCM,1,0.0,0.0,0.0,0.0,10000.0,10000,10000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2H2WxCJagGkcbpquFAb7LffcLERWahSNSTvbXuVh8uj9,1,3.001e-06,3.001e-06,3.001e-06,3.001e-06,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
G9X7F4JzLzbSGMCndiBdWNi5YzZZakmtkdwq7xS3Q3FE,4,0.92711439,0.2317785975,0.173640755,0.46682245,5000.0,20000,5000.0,9839662.0,13915330.41656362,4,1.3862943611198906,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J8mMdXWeHS5BDMLpiLTLFXECVSLTQcNb3WaUYcPoQto2,1,0.03560251,0.03560251,0.03560251,0.03560251,10000.0,10000,10000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2CMNwkzUn4tUPcAEfuyL38k2PkjfgSrHLr2PDuJsMC1r,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ALSgBKmxw34SXHCHcAisW1P7CR1LDvQimFqd5a2xoGiV,1,0.07879344,0.07879344,0.07879344,0.07879344,10050.0,10050,10050.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6JvSA7Qgd6ZCAkJR3U9mcLF5gfp6c47hkZXAiik6TPeX,1,0.0,0.0,0.0,0.0,5000.0,5000,5000.0,0.0,0.0,1,0.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2ALfFABhmVg42XYQyBPM7sMwbmLERF2jxbLBMB8hqD8j,1,0.00203428,0.00203428,0.00203428,0.00203428,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yoi3UfBAfHrMYCzcxo66Da6vKd14G3qnkWKFVKomavv,1,0.069039774,0.069039774,0.069039774,0.069039774,10050.0,10050,10050.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56KLXFeCRqnGeVWZ1jyo26MLKEyiFEHHccx5aF1eSJHC,1,0.003743111,0.003743111,0.003743111,0.003743111,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDe6muKs3uidNC2HARtiZnqLwqGT9HVx98dYbujhgH8T,1,2e-05,2e-05,2e-05,2e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHDAm2iHHyXhDs7kjZL85keRUAmLu7AKsjMdEPHSeHiB,1,0.001683898,0.001683898,0.001683898,0.001683898,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DkcfmHmwPem2VvnBVVrAmqzfeuPZJKfB76VuAdbqAAcD,6,6e-06,1e-06,1e-06,1e-06,5021.0,30126,5021.0,12471.4,24285.624625279866,4,1.2424533248940002,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
